 s 	 name new  	 name old  	 diffx 	 diffy 	 diff(45) 
 23515.200000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.300000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.400000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.500000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.600000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.700000 	 "MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.800000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23515.900000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.000000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.100000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.200000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.300000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.400000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.500000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.600000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.700000 	 "E.MSIA.B6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23516.800000 	 "VCTDA.6R8.A.B1" 	  "DRIFT_1742_5" 	 0.011572 	 0.011428 	 0.011500 
 23516.900000 	 "VCTDA.6R8.A.B1" 	  "DRIFT_1742_5" 	 0.011500 	 0.011500 	 0.011500 
 23517.000000 	 "VCTDA.6R8.B.B1" 	  "DRIFT_1742_5" 	 0.011500 	 0.011500 	 0.011500 
 23517.100000 	 "VCSIM.6R8.E.B1" 	  "DRIFT_1742_5" 	 0.011500 	 0.011500 	 0.011500 
 23517.200000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011695 	 0.011305 	 0.011502 
 23517.300000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.400000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.500000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.600000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.700000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.800000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23517.900000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.000000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.100000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.200000 	 "S.MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.300000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.400000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.500000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.600000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.700000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.800000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23518.900000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.000000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.100000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.200000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.300000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.400000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.500000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.600000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_5" 	 0.011700 	 0.011300 	 0.011502 
 23519.700000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23519.800000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23519.900000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.000000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.100000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.200000 	 "MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.300000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.400000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.500000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.600000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.700000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.800000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23520.900000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.000000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.100000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.200000 	 "E.MSIB.A6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.300000 	 "VMAPB.6R8.C.B1" 	  "DRIFT_1742_6" 	 0.011500 	 0.011500 	 0.011500 
 23521.400000 	 "VMAPB.6R8.C.B1" 	  "DRIFT_1742_6" 	 0.011500 	 0.011500 	 0.011500 
 23521.500000 	 "VCSIM.6R8.G.B1" 	  "DRIFT_1742_6" 	 0.011500 	 0.011500 	 0.011500 
 23521.600000 	 "VCSIM.6R8.G.B1" 	  "DRIFT_1742_6" 	 0.011561 	 0.011439 	 0.011500 
 23521.700000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.800000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23521.900000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.000000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.100000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.200000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.300000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.400000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.500000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.600000 	 "S.MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.700000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.800000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23522.900000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.000000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.100000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.200000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.300000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.400000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.500000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.600000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.700000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.800000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23523.900000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.000000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.100000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.200000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.300000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.400000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.500000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.600000 	 "MSIB.B6R8.B1" 	  "DRIFT_1742_6" 	 0.011700 	 0.011300 	 0.011502 
 23524.700000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23524.800000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23524.900000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.000000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.100000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.200000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.300000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.400000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.500000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.600000 	 "E.MSIB.B6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23525.700000 	 "VMAPB.6R8.E.B1" 	  "DRIFT_1742_7" 	 0.011572 	 0.011428 	 0.011500 
 23525.800000 	 "VMAPB.6R8.E.B1" 	  "DRIFT_1742_7" 	 0.011500 	 0.011500 	 0.011500 
 23525.900000 	 "VCSIM.6R8.I.B1" 	  "DRIFT_1742_7" 	 0.011500 	 0.011500 	 0.011500 
 23526.000000 	 "VCSIM.6R8.I.B1" 	  "DRIFT_1742_7" 	 0.011500 	 0.011500 	 0.011500 
 23526.100000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011695 	 0.011305 	 0.011502 
 23526.200000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.300000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.400000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.500000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.600000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.700000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.800000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23526.900000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.000000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.100000 	 "S.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.200000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.300000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.400000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.500000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.600000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.700000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.800000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23527.900000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.000000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.100000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.200000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.300000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.400000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.500000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.600000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.700000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.800000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23528.900000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.000000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.100000 	 "MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.200000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.300000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.400000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.500000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.600000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_7" 	 0.011700 	 0.011300 	 0.011502 
 23529.700000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_8" 	 0.011700 	 0.011300 	 0.011502 
 23529.800000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_8" 	 0.011700 	 0.011300 	 0.011502 
 23529.900000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_8" 	 0.011700 	 0.011300 	 0.011502 
 23530.000000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_8" 	 0.011700 	 0.011300 	 0.011502 
 23530.100000 	 "E.MSIB.C6R8.B1" 	  "DRIFT_1742_8" 	 0.011700 	 0.011300 	 0.011502 
 23530.200000 	 "VMZAF.6R8.A.B1" 	  "DRIFT_1742_8" 	 0.010618 	 0.010618 	 0.010618 
 23530.300000 	 "VMZAF.6R8.A.B1" 	  "DRIFT_1742_8" 	 0.006784 	 0.006784 	 0.006784 
 23530.400000 	 "VCDA.6R8.C.B1" 	  "DRIFT_1742_8" 	 0.002951 	 0.002951 	 0.002951 
 23552.200000 	 "VMAND.6R8.A.B1" 	  "DRIFT_1742_12" 	 -0.002311 	 -0.002311 	 -0.002311 
 23552.300000 	 "VMAND.6R8.B.B1" 	  "DRIFT_1742_12" 	 -0.005759 	 -0.005759 	 -0.005759 
 23552.400000 	 "VMAND.6R8.B.B1" 	  "DRIFT_1742_12" 	 -0.009208 	 -0.009208 	 -0.009208 
 23552.500000 	 "VMAOC.6R8.A.B1" 	  "DRIFT_1742_12" 	 -0.010000 	 -0.010000 	 -0.010000 
 23552.600000 	 "VVGSH.6R8.D.B1" 	  "DRIFT_1742_12" 	 -0.003687 	 -0.003687 	 -0.003687 
 23552.700000 	 "VFCDO.6R8.C.B1" 	  "E.DRIFT_1742" 	 0.003568 	 0.003568 	 0.003568 
 23552.800000 	 "VFCDO.6R8.D.B1" 	  "E.DRIFT_1742" 	 0.008806 	 0.008974 	 0.008806 
 23552.900000 	 "VFCDO.6R8.D.B1" 	  "E.DRIFT_1742" 	 0.011351 	 0.012921 	 0.011351 
 23553.000000 	 "VSSB.6R8.A.B1" 	  "E.DRIFT_1742" 	 0.013897 	 0.016868 	 0.013897 
 23553.100000 	 "VSSB.6R8.A.B1" 	  "VSSB.S.6R8.B1" 	 0.005568 	 0.006887 	 0.005568 
 23553.200000 	 "VSSB.6R8.A.B1" 	  "VSSB.S.6R8.B1" 	 -0.000045 	 -0.000045 	 -0.000045 
 23553.300000 	 "VSSB.6R8.A.B1" 	  "VSSB.S.6R8.B1" 	 -0.000036 	 -0.000036 	 -0.000036 
 23553.400000 	 "VSSB.6R8.A.B1" 	  "VSSB.S.6R8.B1" 	 -0.000028 	 -0.000028 	 -0.000028 
 23553.500000 	 "S.MCBCH.6R8.B1" 	  "MCBCH.6R8.B1" 	 -0.000019 	 -0.000019 	 -0.000019 
 23553.600000 	 "S.MCBCH.6R8.B1" 	  "MCBCH.6R8.B1" 	 -0.000011 	 -0.000011 	 -0.000011 
 23553.700000 	 "S.MCBCH.6R8.B1" 	  "MCBCH.6R8.B1" 	 -0.000002 	 -0.000002 	 -0.000002 
 23563.400000 	 "E.MQM.6R8.B1" 	  "MQM.6R8.B1" 	 -0.000001 	 -0.000002 	 -0.000001 
 23563.500000 	 "E.MQM.6R8.B1" 	  "MQM.6R8.B1" 	 -0.000010 	 -0.000010 	 -0.000010 
 23563.600000 	 "E.MQM.6R8.B1" 	  "MQM.6R8.B1" 	 -0.000018 	 -0.000018 	 -0.000018 
 23563.700000 	 "VSSB.6R8.B.B1" 	  "VSSB.E.6R8.B1" 	 -0.000027 	 -0.000027 	 -0.000027 
 23563.800000 	 "VSSB.6R8.B.B1" 	  "VSSB.E.6R8.B1" 	 -0.000035 	 -0.000035 	 -0.000035 
 23563.900000 	 "VSSB.6R8.B.B1" 	  "VSSB.E.6R8.B1" 	 -0.000044 	 -0.000044 	 -0.000044 
 23564.000000 	 "BPM.6R8.A.B1" 	  "BPM.S.6R8.B1" 	 -0.000008 	 -0.000009 	 -0.000008 
 23564.500000 	 "BPM.6R8.B.B1" 	  "BPM.E.6R8.B1" 	 0.004951 	 0.004951 	 0.004951 
 23564.600000 	 "BPM.6R8.B.B1" 	  "S.DRIFT_1743" 	 0.012937 	 0.012937 	 0.012937 
 23564.700000 	 "VFCDO.7R8.A.B1" 	  "S.DRIFT_1743" 	 0.010684 	 0.010684 	 0.010684 
 23564.800000 	 "VFCDO.7R8.A.B1" 	  "S.DRIFT_1743" 	 0.008500 	 0.008500 	 0.008500 
 23564.900000 	 "VMAOD.7R8.A.B1" 	  "S.DRIFT_1743" 	 0.002592 	 0.002592 	 0.002592 
 23565.000000 	 "VVGSH.7R8.A.B1" 	  "S.DRIFT_1743" 	 -0.004523 	 -0.004523 	 -0.004523 
 23565.100000 	 "VVGSH.7R8.A.B1" 	  "S.DRIFT_1743" 	 -0.010000 	 -0.010000 	 -0.010000 
 23565.200000 	 "VMANC.7R8.A.B1" 	  "S.DRIFT_1743" 	 -0.008689 	 -0.008689 	 -0.008689 
 23565.300000 	 "VMANC.7R8.A.B1" 	  "S.DRIFT_1743" 	 -0.005241 	 -0.005241 	 -0.005241 
 23565.400000 	 "VCDCR.7R8.A.B1" 	  "S.DRIFT_1743" 	 -0.001792 	 -0.001792 	 -0.001792 
 23582.600000 	 "VMACD.7R8.A.B1" 	  "E.DRIFT_1743" 	 0.001021 	 0.001021 	 0.001021 
 23582.700000 	 "VMACD.7R8.A.B1" 	  "E.DRIFT_1743" 	 0.003854 	 0.003854 	 0.003854 
 23582.800000 	 "VVGST.7R8.A.B1" 	  "E.DRIFT_1743" 	 0.006687 	 0.006687 	 0.006687 
 23582.900000 	 "VVGST.7R8.A.B1" 	  "E.DRIFT_1743" 	 0.008500 	 0.008500 	 0.008500 
 23583.000000 	 "VVGST.7R8.B.B1" 	  "E.DRIFT_1743" 	 0.008500 	 0.008500 	 0.008500 
 23583.100000 	 "VFCDO.7R8.C.B1" 	  "E.DRIFT_1743" 	 0.008500 	 0.008500 	 0.008500 
 23583.200000 	 "VFCDO.7R8.C.B1" 	  "E.DRIFT_1743" 	 0.008500 	 0.008500 	 0.008500 
 23583.300000 	 "VFCDO.7R8.D.B1" 	  "E.DRIFT_1743" 	 0.011081 	 0.015981 	 0.011081 
 23583.400000 	 "VFCDO.7R8.D.B1" 	  "E.DRIFT_1743" 	 0.011057 	 0.015957 	 0.011057 
 23583.500000 	 "VSSG.7R8.A.B1" 	  "E.DRIFT_1743" 	 0.011034 	 0.015934 	 0.011034 
 23583.600000 	 "VSSG.7R8.A.B1" 	  "VSSG.S.7R8.B1" 	 0.004670 	 0.006771 	 0.004670 
 23583.700000 	 "VSSG.7R8.A.B1" 	  "VSSG.S.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23583.800000 	 "VSSG.7R8.A.B1" 	  "VSSG.S.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23583.900000 	 "VSSG.7R8.A.B1" 	  "VSSG.S.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.000000 	 "VSSG.7R8.A.B1" 	  "VSSG.S.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.100000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.200000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.300000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.400000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.500000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.600000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.700000 	 "VSSG.7R8.A.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.800000 	 "VSSG.7R8.B.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23584.900000 	 "VSSG.7R8.B.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.000000 	 "VSSG.7R8.B.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.100000 	 "VSSG.7R8.B.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.200000 	 "VSSG.7R8.B.B1" 	  "DFBAP.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.300000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.400000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.500000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.600000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.700000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.800000 	 "VSSG.7R8.B.B1" 	  "VSSG.E.7R8.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 23585.900000 	 "E.DFBAP.7R8.B1" 	  "VSSG.E.7R8.B1" 	 -0.001212 	 0.000000 	 -0.001212 
